Enzyme,Amine,Hydroxyl
A0A395WCM1,phenylalanine,Di
A0A395WCM1,phenylalanine,Mono
A0A395WCM1,phenylalanine,Tri
A0A395WCM1,proline,Di
A0A395WCM1,proline,Mono
A0A395WCM1,proline,Tri
A0A395WCM1,putrescine,Di
A0A395WCM1,putrescine,Mono
A0A395WCM1,putrescine,Tri
A0A395WCM1,serine,Di
A0A395WCM1,serine,Mono
A0A395WCM1,serine,Tri
A0A395WCM1,serotonin,Di
A0A395WCM1,serotonin,Mono
A0A395WCM1,serotonin,Tri
A0A395WCM1,threonine,Di
A0A395WCM1,threonine,Mono
A0A395WCM1,threonine,Tri
A0A395WCM1,tryptamine,Di
A0A395WCM1,tryptamine,Mono
A0A395WCM1,tryptamine,Tri
A0A395WCM1,tyramine,Di
A0A395WCM1,tyramine,Mono
A0A395WCM1,tyramine,Tri
A0A396KEZ6,"2,3_diaminopropionic acid",Di
A0A396KEZ6,"2,3_diaminopropionic acid",Mono
A0A396KEZ6,"2,3_diaminopropionic acid",Tri
A0A396KEZ6,2_aminophenol,Di
A0A396KEZ6,2_aminophenol,Mono
A0A396KEZ6,2_aminophenol,Tri
A0A396KEZ6,3_methoxytyramine,Di
A0A396KEZ6,3_methoxytyramine,Mono
A0A396KEZ6,3_methoxytyramine,Tri
A0A396KEZ6,alanine,Di
A0A396KEZ6,alanine,Mono
A0A396KEZ6,alanine,Tri
A0A396KEZ6,arginine,Di
A0A396KEZ6,arginine,Mono
A0A396KEZ6,arginine,Tri
A0A396KEZ6,asparagine,Di
A0A396KEZ6,asparagine,Mono
A0A396KEZ6,asparagine,Tri
A0A396KEZ6,cadaverine,Di
A0A396KEZ6,cadaverine,Mono
A0A396KEZ6,cadaverine,Tri
A0A396KEZ6,citrulline,Di
A0A396KEZ6,citrulline,Mono
A0A396KEZ6,citrulline,Tri
A0A396KEZ6,cystine,Di
A0A396KEZ6,cystine,Mono
A0A396KEZ6,cystine,Tri
A0A396KEZ6,dopamine,Di
A0A396KEZ6,dopamine,Mono
A0A396KEZ6,dopamine,Tri
A0A396KEZ6,gaba,Di
A0A396KEZ6,gaba,Mono
A0A396KEZ6,gaba,Tri
A0A396KEZ6,glutamine,Di
A0A396KEZ6,glutamine,Mono
A0A396KEZ6,glutamine,Tri
A0A396KEZ6,glyglycine,Di
A0A396KEZ6,glyglycine,Mono
A0A396KEZ6,glyglycine,Tri
A0A396KEZ6,histidine,Di
A0A396KEZ6,histidine,Mono
A0A396KEZ6,histidine,Tri
A0A396KEZ6,lysine,Di
A0A396KEZ6,lysine,Mono
A0A396KEZ6,lysine,Tri
A0A396KEZ6,methionine,Di
A0A396KEZ6,methionine,Mono
A0A396KEZ6,methionine,Tri
A0A396KEZ6,ornithine,Di
A0A396KEZ6,ornithine,Mono
A0A396KEZ6,ornithine,Tri
A0A396KEZ6,phenylalanine,Di
A0A396KEZ6,phenylalanine,Mono
A0A396KEZ6,phenylalanine,Tri
A0A396KEZ6,proline,Di
A0A396KEZ6,proline,Mono
A0A396KEZ6,proline,Tri
A0A396KEZ6,putrescine,Di
A0A396KEZ6,putrescine,Mono
A0A396KEZ6,putrescine,Tri
A0A396KEZ6,serine,Di
A0A396KEZ6,serine,Mono
A0A396KEZ6,serine,Tri
A0A396KEZ6,serotonin,Di
A0A396KEZ6,serotonin,Mono
A0A396KEZ6,serotonin,Tri
A0A396KEZ6,threonine,Di
A0A396KEZ6,threonine,Mono
A0A396KEZ6,threonine,Tri
A0A396KEZ6,tryptamine,Di
A0A396KEZ6,tryptamine,Mono
A0A396KEZ6,tryptamine,Tri
A0A396KEZ6,tyramine,Di
A0A396KEZ6,tyramine,Mono
A0A396KEZ6,tyramine,Tri
A0A3D3YKZ5,"2,3_diaminopropionic acid",Di
A0A3D3YKZ5,"2,3_diaminopropionic acid",Mono
A0A3D3YKZ5,"2,3_diaminopropionic acid",Tri
A0A3D3YKZ5,2_aminophenol,Di
A0A3D3YKZ5,2_aminophenol,Mono
A0A3D3YKZ5,2_aminophenol,Tri
A0A3D3YKZ5,3_methoxytyramine,Di
A0A3D3YKZ5,3_methoxytyramine,Mono
A0A3D3YKZ5,3_methoxytyramine,Tri
A0A3D3YKZ5,alanine,Di
A0A3D3YKZ5,alanine,Mono
A0A3D3YKZ5,alanine,Tri
A0A3D3YKZ5,arginine,Di
A0A3D3YKZ5,arginine,Mono
A0A3D3YKZ5,arginine,Tri
A0A3D3YKZ5,asparagine,Di
A0A3D3YKZ5,asparagine,Mono
A0A3D3YKZ5,asparagine,Tri
A0A3D3YKZ5,cadaverine,Di
A0A3D3YKZ5,cadaverine,Mono
A0A3D3YKZ5,cadaverine,Tri
A0A3D3YKZ5,citrulline,Di
A0A3D3YKZ5,citrulline,Mono
A0A3D3YKZ5,citrulline,Tri
A0A3D3YKZ5,cystine,Di
A0A3D3YKZ5,cystine,Mono
A0A3D3YKZ5,cystine,Tri
A0A3D3YKZ5,dopamine,Di
A0A3D3YKZ5,dopamine,Mono
A0A3D3YKZ5,dopamine,Tri
A0A3D3YKZ5,gaba,Di
A0A3D3YKZ5,gaba,Mono
A0A3D3YKZ5,gaba,Tri
A0A3D3YKZ5,glutamine,Di
A0A3D3YKZ5,glutamine,Mono
A0A3D3YKZ5,glutamine,Tri
A0A3D3YKZ5,glyglycine,Di
A0A3D3YKZ5,glyglycine,Mono
A0A3D3YKZ5,glyglycine,Tri
A0A3D3YKZ5,histidine,Di
A0A3D3YKZ5,histidine,Mono
A0A3D3YKZ5,histidine,Tri
A0A3D3YKZ5,lysine,Di
A0A3D3YKZ5,lysine,Mono
A0A3D3YKZ5,lysine,Tri
A0A3D3YKZ5,methionine,Di
A0A3D3YKZ5,methionine,Mono
A0A3D3YKZ5,methionine,Tri
A0A3D3YKZ5,ornithine,Di
A0A3D3YKZ5,ornithine,Mono
A0A3D3YKZ5,ornithine,Tri
A0A3D3YKZ5,phenylalanine,Di
A0A3D3YKZ5,phenylalanine,Mono
A0A3D3YKZ5,phenylalanine,Tri
A0A3D3YKZ5,proline,Di
A0A3D3YKZ5,proline,Mono
A0A3D3YKZ5,proline,Tri
A0A3D3YKZ5,putrescine,Di
A0A3D3YKZ5,putrescine,Mono
A0A3D3YKZ5,putrescine,Tri
A0A3D3YKZ5,serine,Di
A0A3D3YKZ5,serine,Mono
A0A3D3YKZ5,serine,Tri
A0A3D3YKZ5,serotonin,Di
A0A3D3YKZ5,serotonin,Mono
A0A3D3YKZ5,serotonin,Tri
A0A3D3YKZ5,threonine,Di
A0A3D3YKZ5,threonine,Mono
A0A3D3YKZ5,threonine,Tri
A0A3D3YKZ5,tryptamine,Di
A0A3D3YKZ5,tryptamine,Mono
A0A3D3YKZ5,tryptamine,Tri
A0A3D3YKZ5,tyramine,Di
A0A3D3YKZ5,tyramine,Mono
A0A3D3YKZ5,tyramine,Tri
A0A3D4LSP0,"2,3_diaminopropionic acid",Di
A0A3D4LSP0,"2,3_diaminopropionic acid",Mono
A0A3D4LSP0,"2,3_diaminopropionic acid",Tri
A0A3D4LSP0,2_aminophenol,Di
A0A3D4LSP0,2_aminophenol,Mono
A0A3D4LSP0,2_aminophenol,Tri
A0A3D4LSP0,3_methoxytyramine,Di
A0A3D4LSP0,3_methoxytyramine,Mono
A0A3D4LSP0,3_methoxytyramine,Tri
A0A3D4LSP0,alanine,Di
A0A3D4LSP0,alanine,Mono
A0A3D4LSP0,alanine,Tri
A0A3D4LSP0,arginine,Di
A0A3D4LSP0,arginine,Mono
A0A3D4LSP0,arginine,Tri
A0A3D4LSP0,asparagine,Di
A0A3D4LSP0,asparagine,Mono
A0A3D4LSP0,asparagine,Tri
A0A3D4LSP0,cadaverine,Di
A0A3D4LSP0,cadaverine,Mono
A0A3D4LSP0,cadaverine,Tri
A0A3D4LSP0,citrulline,Di
A0A3D4LSP0,citrulline,Mono
A0A3D4LSP0,citrulline,Tri
A0A3D4LSP0,cystine,Di
A0A3D4LSP0,cystine,Mono
A0A3D4LSP0,cystine,Tri
A0A3D4LSP0,dopamine,Di
A0A3D4LSP0,dopamine,Mono
A0A3D4LSP0,dopamine,Tri
A0A3D4LSP0,gaba,Di
A0A3D4LSP0,gaba,Mono
A0A3D4LSP0,gaba,Tri
A0A3D4LSP0,glutamine,Di
A0A3D4LSP0,glutamine,Mono
A0A3D4LSP0,glutamine,Tri
A0A3D4LSP0,glyglycine,Di
A0A3D4LSP0,glyglycine,Mono
A0A3D4LSP0,glyglycine,Tri
A0A3D4LSP0,histidine,Di
A0A3D4LSP0,histidine,Mono
A0A3D4LSP0,histidine,Tri
A0A3D4LSP0,lysine,Di
A0A3D4LSP0,lysine,Mono
A0A3D4LSP0,lysine,Tri
A0A3D4LSP0,methionine,Di
A0A3D4LSP0,methionine,Mono
A0A3D4LSP0,methionine,Tri
A0A3D4LSP0,ornithine,Di
A0A3D4LSP0,ornithine,Mono
A0A3D4LSP0,ornithine,Tri
A0A3D4LSP0,phenylalanine,Di
A0A3D4LSP0,phenylalanine,Mono
A0A3D4LSP0,phenylalanine,Tri
A0A3D4LSP0,proline,Di
A0A3D4LSP0,proline,Mono
A0A3D4LSP0,proline,Tri
A0A3D4LSP0,putrescine,Di
A0A3D4LSP0,putrescine,Mono
A0A3D4LSP0,putrescine,Tri
A0A3D4LSP0,serine,Di
A0A3D4LSP0,serine,Mono
A0A3D4LSP0,serine,Tri
A0A3D4LSP0,serotonin,Di
A0A3D4LSP0,serotonin,Mono
A0A3D4LSP0,serotonin,Tri
A0A3D4LSP0,threonine,Di
A0A3D4LSP0,threonine,Mono
A0A3D4LSP0,threonine,Tri
A0A3D4LSP0,tryptamine,Di
A0A3D4LSP0,tryptamine,Mono
A0A3D4LSP0,tryptamine,Tri
A0A3D4LSP0,tyramine,Di
A0A3D4LSP0,tyramine,Mono
A0A3D4LSP0,tyramine,Tri
A0A3E2XR62,"2,3_diaminopropionic acid",Di
A0A3E2XR62,"2,3_diaminopropionic acid",Mono
A0A3E2XR62,"2,3_diaminopropionic acid",Tri
A0A3E2XR62,2_aminophenol,Di
A0A3E2XR62,2_aminophenol,Mono
A0A3E2XR62,2_aminophenol,Tri
A0A3E2XR62,3_methoxytyramine,Di
A0A3E2XR62,3_methoxytyramine,Mono
A0A3E2XR62,3_methoxytyramine,Tri
A0A3E2XR62,alanine,Di
A0A3E2XR62,alanine,Mono
A0A3E2XR62,alanine,Tri
A0A3E2XR62,arginine,Di
A0A3E2XR62,arginine,Mono
A0A3E2XR62,arginine,Tri
A0A3E2XR62,asparagine,Di
A0A3E2XR62,asparagine,Mono
A0A3E2XR62,asparagine,Tri
A0A3E2XR62,cadaverine,Di
A0A3E2XR62,cadaverine,Mono
A0A3E2XR62,cadaverine,Tri
A0A3E2XR62,citrulline,Di
A0A3E2XR62,citrulline,Mono
A0A3E2XR62,citrulline,Tri
A0A3E2XR62,cystine,Di
A0A3E2XR62,cystine,Mono
A0A3E2XR62,cystine,Tri
A0A3E2XR62,dopamine,Di
A0A3E2XR62,dopamine,Mono
A0A3E2XR62,dopamine,Tri
A0A3E2XR62,gaba,Di
A0A3E2XR62,gaba,Mono
A0A3E2XR62,gaba,Tri
A0A3E2XR62,glutamine,Di
A0A3E2XR62,glutamine,Mono
A0A3E2XR62,glutamine,Tri
A0A3E2XR62,glyglycine,Di
A0A3E2XR62,glyglycine,Mono
A0A3E2XR62,glyglycine,Tri
A0A3E2XR62,histidine,Di
A0A3E2XR62,histidine,Mono
A0A3E2XR62,histidine,Tri
A0A3E2XR62,lysine,Di
A0A3E2XR62,lysine,Mono
A0A3E2XR62,lysine,Tri
A0A3E2XR62,methionine,Di
A0A3E2XR62,methionine,Mono
A0A3E2XR62,methionine,Tri
A0A3E2XR62,ornithine,Di
A0A3E2XR62,ornithine,Mono
A0A3E2XR62,ornithine,Tri
A0A3E2XR62,phenylalanine,Di
A0A3E2XR62,phenylalanine,Mono
A0A3E2XR62,phenylalanine,Tri
A0A3E2XR62,proline,Di
A0A3E2XR62,proline,Mono
A0A3E2XR62,proline,Tri
A0A3E2XR62,putrescine,Di
A0A3E2XR62,putrescine,Mono
A0A3E2XR62,putrescine,Tri
A0A3E2XR62,serine,Di
A0A3E2XR62,serine,Mono
A0A3E2XR62,serine,Tri
A0A3E2XR62,serotonin,Di
A0A3E2XR62,serotonin,Mono
A0A3E2XR62,serotonin,Tri
A0A3E2XR62,threonine,Di
A0A3E2XR62,threonine,Mono
A0A3E2XR62,threonine,Tri
A0A3E2XR62,tryptamine,Di
A0A3E2XR62,tryptamine,Mono
A0A3E2XR62,tryptamine,Tri
A0A3E2XR62,tyramine,Di
A0A3E2XR62,tyramine,Mono
A0A3E2XR62,tyramine,Tri
A0A3E4KT54,"2,3_diaminopropionic acid",Di
A0A3E4KT54,"2,3_diaminopropionic acid",Mono
A0A3E4KT54,"2,3_diaminopropionic acid",Tri
A0A3E4KT54,2_aminophenol,Di
A0A3E4KT54,2_aminophenol,Mono
A0A3E4KT54,2_aminophenol,Tri
A0A3E4KT54,3_methoxytyramine,Di
A0A3E4KT54,3_methoxytyramine,Mono
A0A3E4KT54,3_methoxytyramine,Tri
A0A3E4KT54,alanine,Di
A0A3E4KT54,alanine,Mono
A0A3E4KT54,alanine,Tri
A0A3E4KT54,arginine,Di
A0A3E4KT54,arginine,Mono
A0A3E4KT54,arginine,Tri
A0A3E4KT54,asparagine,Di
A0A3E4KT54,asparagine,Mono
A0A3E4KT54,asparagine,Tri
A0A3E4KT54,cadaverine,Di
A0A3E4KT54,cadaverine,Mono
A0A3E4KT54,cadaverine,Tri
A0A3E4KT54,citrulline,Di
A0A3E4KT54,citrulline,Mono
A0A3E4KT54,citrulline,Tri
A0A3E4KT54,cystine,Di
A0A3E4KT54,cystine,Mono
A0A3E4KT54,cystine,Tri
A0A3E4KT54,dopamine,Di
A0A3E4KT54,dopamine,Mono
A0A3E4KT54,dopamine,Tri
A0A3E4KT54,gaba,Di
A0A3E4KT54,gaba,Mono
A0A3E4KT54,gaba,Tri
A0A3E4KT54,glutamine,Di
A0A3E4KT54,glutamine,Mono
A0A3E4KT54,glutamine,Tri
A0A3E4KT54,glyglycine,Di
A0A3E4KT54,glyglycine,Mono
A0A3E4KT54,glyglycine,Tri
A0A3E4KT54,histidine,Di
A0A3E4KT54,histidine,Mono
A0A3E4KT54,histidine,Tri
A0A3E4KT54,lysine,Di
A0A3E4KT54,lysine,Mono
A0A3E4KT54,lysine,Tri
A0A3E4KT54,methionine,Di
A0A3E4KT54,methionine,Mono
A0A3E4KT54,methionine,Tri
A0A3E4KT54,ornithine,Di
A0A3E4KT54,ornithine,Mono
A0A3E4KT54,ornithine,Tri
A0A3E4KT54,phenylalanine,Di
A0A3E4KT54,phenylalanine,Mono
A0A3E4KT54,phenylalanine,Tri
A0A3E4KT54,proline,Di
A0A3E4KT54,proline,Mono
A0A3E4KT54,proline,Tri
A0A3E4KT54,putrescine,Di
A0A3E4KT54,putrescine,Mono
A0A3E4KT54,putrescine,Tri
A0A3E4KT54,serine,Di
A0A3E4KT54,serine,Mono
A0A3E4KT54,serine,Tri
A0A3E4KT54,serotonin,Di
A0A3E4KT54,serotonin,Mono
A0A3E4KT54,serotonin,Tri
A0A3E4KT54,threonine,Di
A0A3E4KT54,threonine,Mono
A0A3E4KT54,threonine,Tri
A0A3E4KT54,tryptamine,Di
A0A3E4KT54,tryptamine,Mono
A0A3E4KT54,tryptamine,Tri
A0A3E4KT54,tyramine,Di
A0A3E4KT54,tyramine,Mono
A0A3E4KT54,tyramine,Tri
A0A3E4LQA4,"2,3_diaminopropionic acid",Di
A0A3E4LQA4,"2,3_diaminopropionic acid",Mono
A0A3E4LQA4,"2,3_diaminopropionic acid",Tri
A0A3E4LQA4,2_aminophenol,Di
A0A3E4LQA4,2_aminophenol,Mono
A0A3E4LQA4,2_aminophenol,Tri
A0A3E4LQA4,3_methoxytyramine,Di
A0A3E4LQA4,3_methoxytyramine,Mono
A0A3E4LQA4,3_methoxytyramine,Tri
A0A3E4LQA4,alanine,Di
A0A3E4LQA4,alanine,Mono
A0A3E4LQA4,alanine,Tri
A0A3E4LQA4,arginine,Di
A0A3E4LQA4,arginine,Mono
A0A3E4LQA4,arginine,Tri
A0A3E4LQA4,asparagine,Di
A0A3E4LQA4,asparagine,Mono
A0A3E4LQA4,asparagine,Tri
A0A3E4LQA4,cadaverine,Di
A0A3E4LQA4,cadaverine,Mono
A0A3E4LQA4,cadaverine,Tri
A0A3E4LQA4,citrulline,Di
A0A3E4LQA4,citrulline,Mono
A0A3E4LQA4,citrulline,Tri
A0A3E4LQA4,cystine,Di
A0A3E4LQA4,cystine,Mono
A0A3E4LQA4,cystine,Tri
A0A3E4LQA4,dopamine,Di
A0A3E4LQA4,dopamine,Mono
A0A3E4LQA4,dopamine,Tri
A0A3E4LQA4,gaba,Di
A0A3E4LQA4,gaba,Mono
A0A3E4LQA4,gaba,Tri
A0A3E4LQA4,glutamine,Di
A0A3E4LQA4,glutamine,Mono
A0A3E4LQA4,glutamine,Tri
A0A3E4LQA4,glyglycine,Di
A0A3E4LQA4,glyglycine,Mono
A0A3E4LQA4,glyglycine,Tri
A0A3E4LQA4,histidine,Di
A0A3E4LQA4,histidine,Mono
A0A3E4LQA4,histidine,Tri
A0A3E4LQA4,lysine,Di
A0A3E4LQA4,lysine,Mono
A0A3E4LQA4,lysine,Tri
A0A3E4LQA4,methionine,Di
A0A3E4LQA4,methionine,Mono
A0A3E4LQA4,methionine,Tri
A0A3E4LQA4,ornithine,Di
A0A3E4LQA4,ornithine,Mono
A0A3E4LQA4,ornithine,Tri
A0A3E4LQA4,phenylalanine,Di
A0A3E4LQA4,phenylalanine,Mono
A0A3E4LQA4,phenylalanine,Tri
A0A3E4LQA4,proline,Di
A0A3E4LQA4,proline,Mono
A0A3E4LQA4,proline,Tri
A0A3E4LQA4,putrescine,Di
A0A3E4LQA4,putrescine,Mono
A0A3E4LQA4,putrescine,Tri
A0A3E4LQA4,serine,Di
A0A3E4LQA4,serine,Mono
A0A3E4LQA4,serine,Tri
A0A3E4LQA4,serotonin,Di
A0A3E4LQA4,serotonin,Mono
A0A3E4LQA4,serotonin,Tri
A0A3E4LQA4,threonine,Di
A0A3E4LQA4,threonine,Mono
A0A3E4LQA4,threonine,Tri
A0A3E4LQA4,tryptamine,Di
A0A3E4LQA4,tryptamine,Mono
A0A3E4LQA4,tryptamine,Tri
A0A3E4LQA4,tyramine,Di
A0A3E4LQA4,tyramine,Mono
A0A3E4LQA4,tyramine,Tri
A0A3N2MZX6,"2,3_diaminopropionic acid",Di
A0A3N2MZX6,"2,3_diaminopropionic acid",Mono
A0A3N2MZX6,"2,3_diaminopropionic acid",Tri
A0A3N2MZX6,2_aminophenol,Di
A0A3N2MZX6,2_aminophenol,Mono
A0A3N2MZX6,2_aminophenol,Tri
A0A3N2MZX6,3_methoxytyramine,Di
A0A3N2MZX6,3_methoxytyramine,Mono
A0A3N2MZX6,3_methoxytyramine,Tri
A0A3N2MZX6,alanine,Di
A0A3N2MZX6,alanine,Mono
A0A3N2MZX6,alanine,Tri
A0A3N2MZX6,arginine,Di
A0A3N2MZX6,arginine,Mono
A0A3N2MZX6,arginine,Tri
A0A3N2MZX6,asparagine,Di
A0A3N2MZX6,asparagine,Mono
A0A3N2MZX6,asparagine,Tri
A0A3N2MZX6,cadaverine,Di
A0A3N2MZX6,cadaverine,Mono
A0A3N2MZX6,cadaverine,Tri
A0A3N2MZX6,citrulline,Di
A0A3N2MZX6,citrulline,Mono
A0A3N2MZX6,citrulline,Tri
A0A3N2MZX6,cystine,Di
A0A3N2MZX6,cystine,Mono
A0A3N2MZX6,cystine,Tri
A0A3N2MZX6,dopamine,Di
A0A3N2MZX6,dopamine,Mono
A0A3N2MZX6,dopamine,Tri
A0A3N2MZX6,gaba,Di
A0A3N2MZX6,gaba,Mono
A0A3N2MZX6,gaba,Tri
A0A3N2MZX6,glutamine,Di
A0A3N2MZX6,glutamine,Mono
A0A3N2MZX6,glutamine,Tri
A0A3N2MZX6,glyglycine,Di
A0A3N2MZX6,glyglycine,Mono
A0A3N2MZX6,glyglycine,Tri
A0A3N2MZX6,histidine,Di
A0A3N2MZX6,histidine,Mono
A0A3N2MZX6,histidine,Tri
A0A3N2MZX6,lysine,Di
A0A3N2MZX6,lysine,Mono
A0A3N2MZX6,lysine,Tri
A0A3N2MZX6,methionine,Di
A0A3N2MZX6,methionine,Mono
A0A3N2MZX6,methionine,Tri
A0A3N2MZX6,ornithine,Di
A0A3N2MZX6,ornithine,Mono
A0A3N2MZX6,ornithine,Tri
A0A3N2MZX6,phenylalanine,Di
A0A3N2MZX6,phenylalanine,Mono
A0A3N2MZX6,phenylalanine,Tri
A0A3N2MZX6,proline,Di
A0A3N2MZX6,proline,Mono
A0A3N2MZX6,proline,Tri
A0A3N2MZX6,putrescine,Di
A0A3N2MZX6,putrescine,Mono
A0A3N2MZX6,putrescine,Tri
A0A3N2MZX6,serine,Di
A0A3N2MZX6,serine,Mono
A0A3N2MZX6,serine,Tri
A0A3N2MZX6,serotonin,Di
A0A3N2MZX6,serotonin,Mono
A0A3N2MZX6,serotonin,Tri
A0A3N2MZX6,threonine,Di
A0A3N2MZX6,threonine,Mono
A0A3N2MZX6,threonine,Tri
A0A3N2MZX6,tryptamine,Di
A0A3N2MZX6,tryptamine,Mono
A0A3N2MZX6,tryptamine,Tri
A0A3N2MZX6,tyramine,Di
A0A3N2MZX6,tyramine,Mono
A0A3N2MZX6,tyramine,Tri
A0A3R6IUG4,"2,3_diaminopropionic acid",Di
A0A3R6IUG4,"2,3_diaminopropionic acid",Mono
A0A3R6IUG4,"2,3_diaminopropionic acid",Tri
A0A3R6IUG4,2_aminophenol,Di
A0A3R6IUG4,2_aminophenol,Mono
A0A3R6IUG4,2_aminophenol,Tri
A0A3R6IUG4,3_methoxytyramine,Di
A0A3R6IUG4,3_methoxytyramine,Mono
A0A3R6IUG4,3_methoxytyramine,Tri
A0A3R6IUG4,alanine,Di
A0A3R6IUG4,alanine,Mono
A0A3R6IUG4,alanine,Tri
A0A3R6IUG4,arginine,Di
A0A3R6IUG4,arginine,Mono
A0A3R6IUG4,arginine,Tri
A0A3R6IUG4,asparagine,Di
A0A3R6IUG4,asparagine,Mono
A0A3R6IUG4,asparagine,Tri
A0A3R6IUG4,cadaverine,Di
A0A3R6IUG4,cadaverine,Mono
A0A3R6IUG4,cadaverine,Tri
A0A3R6IUG4,citrulline,Di
A0A3R6IUG4,citrulline,Mono
A0A3R6IUG4,citrulline,Tri
A0A3R6IUG4,cystine,Di
A0A3R6IUG4,cystine,Mono
A0A3R6IUG4,cystine,Tri
A0A3R6IUG4,dopamine,Di
A0A3R6IUG4,dopamine,Mono
A0A3R6IUG4,dopamine,Tri
A0A3R6IUG4,gaba,Di
A0A3R6IUG4,gaba,Mono
A0A3R6IUG4,gaba,Tri
A0A3R6IUG4,glutamine,Di
A0A3R6IUG4,glutamine,Mono
A0A3R6IUG4,glutamine,Tri
A0A3R6IUG4,glyglycine,Di
A0A3R6IUG4,glyglycine,Mono
A0A3R6IUG4,glyglycine,Tri
A0A3R6IUG4,histidine,Di
A0A3R6IUG4,histidine,Mono
A0A3R6IUG4,histidine,Tri
A0A3R6IUG4,lysine,Di
A0A3R6IUG4,lysine,Mono
A0A3R6IUG4,lysine,Tri
A0A3R6IUG4,methionine,Di
A0A3R6IUG4,methionine,Mono
A0A3R6IUG4,methionine,Tri
A0A3R6IUG4,ornithine,Di
A0A3R6IUG4,ornithine,Mono
A0A3R6IUG4,ornithine,Tri
A0A3R6IUG4,phenylalanine,Di
A0A3R6IUG4,phenylalanine,Mono
A0A3R6IUG4,phenylalanine,Tri
A0A3R6IUG4,proline,Di
A0A3R6IUG4,proline,Mono
A0A3R6IUG4,proline,Tri
A0A3R6IUG4,putrescine,Di
A0A3R6IUG4,putrescine,Mono
A0A3R6IUG4,putrescine,Tri
A0A3R6IUG4,serine,Di
A0A3R6IUG4,serine,Mono
A0A3R6IUG4,serine,Tri
A0A3R6IUG4,serotonin,Di
A0A3R6IUG4,serotonin,Mono
A0A3R6IUG4,serotonin,Tri
A0A3R6IUG4,threonine,Di
A0A3R6IUG4,threonine,Mono
A0A3R6IUG4,threonine,Tri
A0A3R6IUG4,tryptamine,Di
A0A3R6IUG4,tryptamine,Mono
A0A3R6IUG4,tryptamine,Tri
A0A3R6IUG4,tyramine,Di
A0A3R6IUG4,tyramine,Mono
A0A3R6IUG4,tyramine,Tri
A0A412TTM9,"2,3_diaminopropionic acid",Di
A0A412TTM9,"2,3_diaminopropionic acid",Mono
A0A412TTM9,"2,3_diaminopropionic acid",Tri
A0A412TTM9,2_aminophenol,Di
A0A412TTM9,2_aminophenol,Mono
A0A412TTM9,2_aminophenol,Tri
A0A412TTM9,3_methoxytyramine,Di
A0A412TTM9,3_methoxytyramine,Mono
A0A412TTM9,3_methoxytyramine,Tri
A0A412TTM9,alanine,Di
A0A412TTM9,alanine,Mono
A0A412TTM9,alanine,Tri
A0A412TTM9,arginine,Di
A0A412TTM9,arginine,Mono
A0A412TTM9,arginine,Tri
A0A412TTM9,asparagine,Di
A0A412TTM9,asparagine,Mono
A0A412TTM9,asparagine,Tri
A0A412TTM9,cadaverine,Di
A0A412TTM9,cadaverine,Mono
A0A412TTM9,cadaverine,Tri
A0A412TTM9,citrulline,Di
A0A412TTM9,citrulline,Mono
A0A412TTM9,citrulline,Tri
A0A412TTM9,cystine,Di
A0A412TTM9,cystine,Mono
A0A412TTM9,cystine,Tri
A0A412TTM9,dopamine,Di
A0A412TTM9,dopamine,Mono
A0A412TTM9,dopamine,Tri
A0A412TTM9,gaba,Di
A0A412TTM9,gaba,Mono
A0A412TTM9,gaba,Tri
A0A412TTM9,glutamine,Di
A0A412TTM9,glutamine,Mono
A0A412TTM9,glutamine,Tri
A0A412TTM9,glyglycine,Di
A0A412TTM9,glyglycine,Mono
A0A412TTM9,glyglycine,Tri
A0A412TTM9,histidine,Di
A0A412TTM9,histidine,Mono
A0A412TTM9,histidine,Tri
A0A412TTM9,lysine,Di
A0A412TTM9,lysine,Mono
A0A412TTM9,lysine,Tri
A0A412TTM9,methionine,Di
A0A412TTM9,methionine,Mono
A0A412TTM9,methionine,Tri
A0A412TTM9,ornithine,Di
A0A412TTM9,ornithine,Mono
A0A412TTM9,ornithine,Tri
A0A412TTM9,phenylalanine,Di
A0A412TTM9,phenylalanine,Mono
A0A412TTM9,phenylalanine,Tri
A0A412TTM9,proline,Di
A0A412TTM9,proline,Mono
A0A412TTM9,proline,Tri
A0A412TTM9,putrescine,Di
A0A412TTM9,putrescine,Mono
A0A412TTM9,putrescine,Tri
A0A412TTM9,serine,Di
A0A412TTM9,serine,Mono
A0A412TTM9,serine,Tri
A0A412TTM9,serotonin,Di
A0A412TTM9,serotonin,Mono
A0A412TTM9,serotonin,Tri
A0A412TTM9,threonine,Di
A0A412TTM9,threonine,Mono
A0A412TTM9,threonine,Tri
A0A412TTM9,tryptamine,Di
A0A412TTM9,tryptamine,Mono
A0A412TTM9,tryptamine,Tri
A0A412TTM9,tyramine,Di
A0A412TTM9,tyramine,Mono
A0A412TTM9,tyramine,Tri
A0A413RDG7,"2,3_diaminopropionic acid",Di
A0A413RDG7,"2,3_diaminopropionic acid",Mono
A0A413RDG7,"2,3_diaminopropionic acid",Tri
A0A413RDG7,2_aminophenol,Di
A0A413RDG7,2_aminophenol,Mono
A0A413RDG7,2_aminophenol,Tri
A0A413RDG7,3_methoxytyramine,Di
A0A413RDG7,3_methoxytyramine,Mono
A0A413RDG7,3_methoxytyramine,Tri
A0A413RDG7,alanine,Di
A0A413RDG7,alanine,Mono
A0A413RDG7,alanine,Tri
A0A413RDG7,arginine,Di
